order_id,customer_id,customer_segment,product_name,category,price,quantity,total_amount,sale_date,rating
ORD_007745,18,Premium,Luminária,Casa,1768.93,1,1768.93,2023-01-23,4.7
ORD_007746,298,Premium,Vestido,Roupas,290.38,1,290.38,2023-07-18,4.5
ORD_007747,1455,Regular,Bola de Futebol,Esportes,322.88,5,1614.4,2023-02-09,4.6
ORD_007748,963,Regular,Smart TV,Eletrônicos,2001.07,4,8004.28,2024-09-20,4.4
ORD_007749,547,Regular,Laptop,Eletrônicos,1209.12,3,3627.3599999999997,2024-12-26,4.7
ORD_007750,1802,Básico,Mesa,Casa,312.25,5,1561.25,2023-01-30,4.2
ORD_007751,1888,Básico,Laptop,Eletrônicos,2379.69,2,4759.38,2024-08-27,3.0
ORD_007752,1302,Regular,Tapete,Casa,878.13,4,3512.52,2024-02-06,4.3
ORD_007753,23,Regular,Vestido,Roupas,127.3,1,127.3,2023-04-12,3.7
ORD_007754,1526,Regular,Mesa,Casa,1795.71,4,7182.84,2024-03-11,3.6
ORD_007755,400,Regular,Equipamento Gym,Esportes,461.94,1,461.94,2024-08-11,3.1
ORD_007756,993,Premium,Ficção Científica,Livros,59.79,2,119.58,2024-09-11,4.3
ORD_007757,670,Premium,Bicicleta,Esportes,233.6,1,233.6,2023-02-11,3.4
ORD_007758,1264,Premium,Perfume,Beleza,138.35,5,691.75,2024-10-26,3.8
ORD_007759,429,Regular,Romance,Livros,75.53,1,75.53,2024-07-08,5.0
ORD_007760,1585,Básico,Raquete,Esportes,137.88,3,413.64,2024-11-06,3.6
ORD_007761,235,Premium,Calça Jeans,Roupas,213.02,3,639.0600000000001,2024-07-15,3.6
ORD_007762,1715,Básico,Cadeira,Casa,663.81,1,663.81,2024-03-05,5.0
ORD_007763,1974,Premium,Tablet,Eletrônicos,1538.73,4,6154.92,2024-08-19,4.0
ORD_007764,1318,Básico,Ficção Científica,Livros,47.98,3,143.94,2023-06-17,4.7
ORD_007765,935,Regular,Jaqueta,Roupas,233.27,1,233.27,2023-01-08,4.1
ORD_007766,486,Básico,Maquiagem,Beleza,22.33,1,22.33,2023-07-18,3.1
ORD_007767,356,Básico,Tapete,Casa,719.56,2,1439.12,2023-07-22,3.8
ORD_007768,1373,Premium,Bola de Futebol,Esportes,258.45,3,775.3499999999999,2023-11-01,4.0
ORD_007769,161,Premium,Raquete,Esportes,343.53,5,1717.6499999999999,2023-10-07,4.6
ORD_007770,738,Regular,Calça Jeans,Roupas,284.51,4,1138.04,2023-04-25,5.0
ORD_007771,1108,Básico,Mesa,Casa,135.98,5,679.9,2024-01-15,4.4
ORD_007772,124,Premium,Calça Jeans,Roupas,180.78,5,903.9,2023-04-29,3.0
ORD_007773,1221,Premium,Ficção Científica,Livros,22.82,5,114.1,2023-09-20,3.7
ORD_007774,1711,Premium,Camiseta,Roupas,164.6,1,164.6,2024-02-24,4.9
ORD_007775,1551,Básico,Calça Jeans,Roupas,198.52,3,595.5600000000001,2024-05-15,3.5
ORD_007776,1739,Básico,Vestido,Roupas,123.42,1,123.42,2023-06-14,3.6
ORD_007777,1200,Regular,Bicicleta,Esportes,450.56,2,901.12,2023-05-02,4.6
ORD_007778,957,Regular,Calça Jeans,Roupas,83.08,4,332.32,2023-06-22,4.1
ORD_007779,1029,Premium,Equipamento Gym,Esportes,276.53,2,553.06,2024-03-27,4.1
ORD_007780,695,Regular,Luminária,Casa,1750.81,1,1750.81,2024-01-14,3.4
ORD_007781,1473,Regular,Jaqueta,Roupas,232.71,3,698.13,2024-02-20,4.0
ORD_007782,1714,Premium,Protetor Solar,Beleza,77.32,1,77.32,2024-09-27,4.3
ORD_007783,316,Básico,Perfume,Beleza,41.42,4,165.68,2023-05-17,4.7
ORD_007784,584,Básico,Tênis Esportivo,Esportes,458.53,1,458.53,2023-12-31,3.9
ORD_007785,171,Premium,Luminária,Casa,1443.76,5,7218.8,2023-04-09,3.8
ORD_007786,1680,Premium,Sofá,Casa,1925.77,4,7703.08,2023-10-21,4.7
ORD_007787,494,Premium,Maquiagem,Beleza,98.07,2,196.14,2023-07-14,4.4
ORD_007788,347,Premium,Maquiagem,Beleza,79.08,5,395.4,2023-09-27,3.1
ORD_007789,467,Básico,Creme,Beleza,89.8,4,359.2,2023-03-04,4.8
ORD_007790,14,Premium,Calça Jeans,Roupas,155.78,5,778.9,2024-09-08,3.5
ORD_007791,1654,Premium,Mesa,Casa,1456.59,2,2913.18,2023-04-28,4.1
ORD_007792,836,Regular,Maquiagem,Beleza,43.96,5,219.8,2024-07-01,4.7
ORD_007793,1155,Regular,Creme,Beleza,32.87,5,164.35,2024-08-24,4.0
ORD_007794,1644,Premium,Tapete,Casa,388.39,2,776.78,2024-01-29,4.2
ORD_007795,870,Básico,Sofá,Casa,1882.15,2,3764.3,2023-10-16,3.1
ORD_007796,1150,Premium,Jaqueta,Roupas,252.8,4,1011.2,2023-10-10,4.8
ORD_007797,732,Regular,Smart TV,Eletrônicos,959.21,3,2877.63,2023-04-16,3.1
ORD_007798,728,Básico,Bola de Futebol,Esportes,235.53,3,706.59,2024-09-14,3.9
ORD_007799,88,Premium,Mesa,Casa,355.89,2,711.78,2024-09-30,4.5
ORD_007800,232,Regular,Bicicleta,Esportes,447.97,1,447.97,2023-04-05,4.5
ORD_007801,882,Regular,Vestido,Roupas,245.69,3,737.0699999999999,2024-02-11,3.9
ORD_007802,1874,Regular,Tênis Esportivo,Esportes,104.59,4,418.36,2023-08-13,4.2
ORD_007803,564,Premium,Raquete,Esportes,73.02,3,219.06,2023-08-22,4.2
ORD_007804,199,Regular,Tênis,Roupas,110.02,1,110.02,2024-08-23,3.7
ORD_007805,1466,Regular,Cadeira,Casa,1907.23,3,5721.6900000000005,2024-10-13,3.8
ORD_007806,1363,Premium,Biografia,Livros,35.5,3,106.5,2023-11-18,4.0
ORD_007807,1865,Regular,Equipamento Gym,Esportes,325.35,1,325.35,2023-06-03,4.6
ORD_007808,1975,Regular,Tênis Esportivo,Esportes,407.9,5,2039.5,2023-11-04,3.5
ORD_007809,977,Regular,Ficção Científica,Livros,49.9,5,249.5,2023-04-03,4.9
ORD_007810,1184,Básico,Bola de Futebol,Esportes,369.87,5,1849.35,2023-10-16,3.2
ORD_007811,1053,Regular,Biografia,Livros,21.16,3,63.480000000000004,2023-01-24,3.8
ORD_007812,270,Básico,Smartphone,Eletrônicos,943.76,1,943.76,2023-03-15,3.9
ORD_007813,579,Regular,Calça Jeans,Roupas,180.88,1,180.88,2023-05-29,4.8
ORD_007814,5,Básico,Bola de Futebol,Esportes,104.88,3,314.64,2023-10-01,3.1
ORD_007815,542,Básico,Luminária,Casa,1497.85,5,7489.25,2024-05-04,4.9
ORD_007816,394,Premium,Luminária,Casa,1174.97,4,4699.88,2024-12-21,3.7
ORD_007817,477,Básico,Tênis,Roupas,147.6,2,295.2,2024-02-04,4.6
ORD_007818,648,Regular,Smart TV,Eletrônicos,1544.03,4,6176.12,2024-07-24,3.8
ORD_007819,1255,Regular,Bicicleta,Esportes,98.68,5,493.40000000000003,2023-07-06,4.5
ORD_007820,151,Básico,Tablet,Eletrônicos,2265.91,3,6797.73,2024-10-01,3.2
ORD_007821,1040,Básico,Laptop,Eletrônicos,2305.75,5,11528.75,2023-05-31,4.1
ORD_007822,182,Regular,Mesa,Casa,1076.1,5,5380.5,2024-06-16,3.5
ORD_007823,18,Básico,Creme,Beleza,81.01,3,243.03000000000003,2023-01-09,4.8
ORD_007824,222,Regular,Perfume,Beleza,163.82,2,327.64,2024-05-29,3.3
ORD_007825,291,Premium,Tapete,Casa,536.17,5,2680.85,2023-01-17,4.6
ORD_007826,963,Regular,Técnico,Livros,30.04,3,90.12,2023-06-16,4.1
ORD_007827,168,Regular,Mesa,Casa,270.17,1,270.17,2023-04-21,3.0
ORD_007828,1769,Regular,Jaqueta,Roupas,111.08,2,222.16,2024-09-12,3.0
ORD_007829,1057,Regular,Tênis,Roupas,187.61,1,187.61,2023-10-28,3.8
ORD_007830,1659,Básico,Jaqueta,Roupas,121.01,2,242.02,2024-12-19,3.1
ORD_007831,491,Regular,Sofá,Casa,360.62,4,1442.48,2024-04-22,3.8
ORD_007832,90,Básico,Tênis Esportivo,Esportes,128.84,5,644.2,2023-09-21,4.9
ORD_007833,1663,Básico,Smart TV,Eletrônicos,250.54,4,1002.16,2024-01-28,4.3
ORD_007834,1157,Básico,Biografia,Livros,44.69,5,223.45,2024-01-08,3.0
ORD_007835,103,Premium,Técnico,Livros,55.55,1,55.55,2023-07-13,3.3
ORD_007836,1588,Regular,Creme,Beleza,70.29,4,281.16,2023-06-09,3.7
ORD_007837,1751,Básico,Vestido,Roupas,192.98,3,578.9399999999999,2023-03-26,4.3
ORD_007838,821,Básico,Smart TV,Eletrônicos,1985.93,3,5957.79,2024-03-03,4.9
ORD_007839,1847,Regular,Tênis Esportivo,Esportes,323.84,3,971.52,2024-02-06,4.1
ORD_007840,1758,Premium,Equipamento Gym,Esportes,291.68,1,291.68,2023-05-29,3.9
ORD_007841,401,Básico,Raquete,Esportes,50.5,1,50.5,2023-09-10,4.5
ORD_007842,977,Regular,Técnico,Livros,53.24,5,266.2,2023-11-23,4.1
ORD_007843,285,Premium,Bicicleta,Esportes,81.19,2,162.38,2024-07-15,3.8
ORD_007844,365,Premium,Bicicleta,Esportes,178.92,4,715.68,2023-03-28,4.2
ORD_007845,975,Regular,Vestido,Roupas,231.27,1,231.27,2023-07-28,3.5
ORD_007846,61,Premium,Tapete,Casa,1802.0,1,1802.0,2024-02-13,4.8
ORD_007847,362,Básico,Fone de Ouvido,Eletrônicos,1829.74,1,1829.74,2024-11-11,3.0
ORD_007848,1504,Básico,Vestido,Roupas,195.93,5,979.6500000000001,2023-08-10,4.2
ORD_007849,1886,Básico,Tapete,Casa,661.21,4,2644.84,2023-03-25,3.9
ORD_007850,808,Premium,Jaqueta,Roupas,36.95,5,184.75,2023-10-18,3.1
ORD_007851,1664,Premium,Smart TV,Eletrônicos,2500.98,5,12504.9,2023-04-20,4.5
ORD_007852,1696,Premium,Tênis Esportivo,Esportes,104.98,5,524.9,2023-01-08,3.8
ORD_007853,960,Regular,Perfume,Beleza,154.63,2,309.26,2023-03-23,4.4
ORD_007854,669,Básico,Creme,Beleza,151.23,2,302.46,2023-12-28,3.4
ORD_007855,396,Regular,Ficção Científica,Livros,31.88,5,159.4,2023-10-09,4.7
ORD_007856,294,Premium,Sofá,Casa,178.97,1,178.97,2024-09-04,4.4
ORD_007857,527,Premium,Sofá,Casa,106.53,2,213.06,2023-11-08,4.7
ORD_007858,1769,Básico,Vestido,Roupas,72.21,1,72.21,2024-08-14,3.1
ORD_007859,1093,Regular,Bicicleta,Esportes,193.08,3,579.24,2023-06-23,3.6
ORD_007860,1101,Regular,Tênis,Roupas,111.0,4,444.0,2024-03-17,3.3
ORD_007861,1123,Premium,Camiseta,Roupas,32.94,1,32.94,2023-02-03,3.9
ORD_007862,1188,Regular,Técnico,Livros,48.92,5,244.60000000000002,2023-07-18,3.1
ORD_007863,1148,Básico,Smart TV,Eletrônicos,1925.62,1,1925.62,2024-11-03,4.5
ORD_007864,1613,Regular,Laptop,Eletrônicos,2940.03,5,14700.150000000001,2024-10-22,4.0
ORD_007865,671,Regular,Sofá,Casa,1205.8,4,4823.2,2023-11-25,5.0
ORD_007866,13,Básico,Laptop,Eletrônicos,2154.43,1,2154.43,2024-04-26,4.7
ORD_007867,1653,Premium,Tênis,Roupas,65.1,4,260.4,2023-06-18,4.0
ORD_007868,1092,Premium,Biografia,Livros,32.06,4,128.24,2024-07-13,4.6
ORD_007869,141,Regular,Tapete,Casa,1708.12,4,6832.48,2024-08-12,4.5
ORD_007870,913,Básico,Calça Jeans,Roupas,86.07,1,86.07,2023-05-17,3.8
ORD_007871,956,Regular,Raquete,Esportes,287.42,1,287.42,2023-04-12,4.3
ORD_007872,876,Básico,Biografia,Livros,23.09,5,115.45,2023-12-15,4.2
ORD_007873,1835,Regular,Cadeira,Casa,485.24,1,485.24,2024-07-16,3.7
ORD_007874,1989,Regular,Luminária,Casa,1080.86,1,1080.86,2023-01-08,4.8
ORD_007875,1537,Premium,Laptop,Eletrônicos,2566.43,2,5132.86,2023-04-28,3.2
ORD_007876,1570,Premium,Técnico,Livros,27.35,1,27.35,2023-12-06,4.4
ORD_007877,1112,Regular,Tênis,Roupas,231.58,3,694.74,2023-12-10,3.7
ORD_007878,496,Regular,Creme,Beleza,33.5,4,134.0,2023-02-05,3.4
ORD_007879,10,Básico,Tênis Esportivo,Esportes,337.16,1,337.16,2023-05-22,4.6
ORD_007880,493,Premium,Camiseta,Roupas,288.36,5,1441.8000000000002,2024-08-18,3.9
ORD_007881,1368,Básico,Maquiagem,Beleza,194.06,4,776.24,2023-08-08,3.2
ORD_007882,1536,Premium,Raquete,Esportes,129.56,5,647.8,2023-10-21,3.3
ORD_007883,1760,Premium,Camiseta,Roupas,164.81,5,824.05,2023-02-05,3.2
ORD_007884,188,Premium,Equipamento Gym,Esportes,80.74,5,403.7,2024-03-22,3.8
ORD_007885,1973,Regular,Maquiagem,Beleza,187.33,3,561.99,2023-08-09,3.5
ORD_007886,494,Básico,Sofá,Casa,1557.23,1,1557.23,2023-05-21,4.5
ORD_007887,1519,Básico,Tapete,Casa,1420.86,2,2841.72,2023-04-27,4.8
ORD_007888,1202,Premium,Smart TV,Eletrônicos,1931.35,4,7725.4,2023-09-03,4.1
ORD_007889,303,Básico,Smartphone,Eletrônicos,2863.46,5,14317.3,2023-03-04,4.7
ORD_007890,424,Básico,Perfume,Beleza,180.22,2,360.44,2024-05-04,3.2
ORD_007891,1273,Básico,Ficção Científica,Livros,69.05,1,69.05,2024-05-09,3.6
ORD_007892,1049,Premium,Sofá,Casa,1855.41,5,9277.050000000001,2023-01-24,4.1
ORD_007893,1074,Básico,Fone de Ouvido,Eletrônicos,1712.3,4,6849.2,2024-01-26,3.0
ORD_007894,748,Premium,Sofá,Casa,761.05,5,3805.25,2023-05-03,4.7
ORD_007895,1819,Básico,Jaqueta,Roupas,167.19,2,334.38,2024-08-25,3.8
ORD_007896,334,Básico,Bola de Futebol,Esportes,306.44,2,612.88,2023-12-15,4.7
ORD_007897,1613,Básico,Shampoo,Beleza,102.24,1,102.24,2023-11-28,3.3
ORD_007898,768,Básico,Ficção Científica,Livros,28.64,1,28.64,2023-01-05,3.8
ORD_007899,1048,Regular,Bola de Futebol,Esportes,240.39,3,721.17,2023-05-24,3.9
ORD_007900,942,Básico,Raquete,Esportes,442.42,3,1327.26,2024-06-03,4.1
ORD_007901,908,Básico,Calça Jeans,Roupas,66.22,5,331.1,2024-10-06,4.3
ORD_007902,1925,Premium,Smart TV,Eletrônicos,1347.08,2,2694.16,2023-09-02,3.9
ORD_007903,92,Básico,Jaqueta,Roupas,62.98,4,251.92,2024-11-04,4.7
ORD_007904,1463,Básico,Jaqueta,Roupas,239.58,1,239.58,2024-02-18,3.3
ORD_007905,968,Básico,Equipamento Gym,Esportes,447.86,2,895.72,2023-06-09,4.5
ORD_007906,1024,Regular,Calça Jeans,Roupas,109.37,5,546.85,2024-04-17,3.5
ORD_007907,1386,Premium,Tênis,Roupas,118.47,4,473.88,2024-11-16,3.3
ORD_007908,1153,Premium,Luminária,Casa,515.89,4,2063.56,2023-05-06,4.9
ORD_007909,1319,Básico,Smartphone,Eletrônicos,1629.83,3,4889.49,2023-08-06,4.1
ORD_007910,1300,Premium,Luminária,Casa,594.38,3,1783.1399999999999,2023-12-24,3.6
ORD_007911,811,Premium,Bola de Futebol,Esportes,420.2,2,840.4,2024-10-05,3.7
ORD_007912,590,Básico,Mesa,Casa,1718.78,5,8593.9,2023-11-21,3.2
ORD_007913,1476,Regular,Jaqueta,Roupas,149.49,5,747.45,2023-04-30,3.4
ORD_007914,1048,Regular,Camiseta,Roupas,115.18,1,115.18,2023-08-19,3.3
ORD_007915,495,Regular,Bicicleta,Esportes,278.95,4,1115.8,2024-01-15,3.9
ORD_007916,94,Regular,Laptop,Eletrônicos,1302.68,1,1302.68,2024-11-04,4.9
ORD_007917,1186,Básico,Vestido,Roupas,265.72,4,1062.88,2024-01-08,3.4
ORD_007918,727,Regular,Luminária,Casa,1366.95,1,1366.95,2024-01-16,3.5
ORD_007919,722,Regular,Smartphone,Eletrônicos,645.41,2,1290.82,2024-04-27,3.5
ORD_007920,1545,Premium,Perfume,Beleza,105.28,1,105.28,2023-01-28,3.3
ORD_007921,1836,Premium,Equipamento Gym,Esportes,187.41,4,749.64,2023-07-09,4.5
ORD_007922,866,Regular,Raquete,Esportes,351.87,1,351.87,2023-11-20,4.9
ORD_007923,1705,Premium,Jaqueta,Roupas,296.27,4,1185.08,2023-04-28,4.5
ORD_007924,506,Regular,Sofá,Casa,336.43,1,336.43,2024-03-15,4.3
ORD_007925,905,Regular,Romance,Livros,43.58,3,130.74,2023-07-23,4.6
ORD_007926,1478,Básico,Shampoo,Beleza,187.68,2,375.36,2023-03-05,4.0
ORD_007927,1474,Premium,Cadeira,Casa,1299.88,4,5199.52,2023-05-22,4.5
ORD_007928,776,Básico,Sofá,Casa,1899.46,4,7597.84,2023-10-30,3.6
ORD_007929,965,Premium,Bola de Futebol,Esportes,417.98,4,1671.92,2023-08-16,3.6
ORD_007930,1774,Básico,Ficção Científica,Livros,57.56,3,172.68,2024-03-29,3.3
ORD_007931,74,Premium,Raquete,Esportes,164.45,5,822.25,2024-09-28,5.0
ORD_007932,187,Premium,Infantil,Livros,64.19,1,64.19,2023-01-20,4.0
ORD_007933,336,Regular,Infantil,Livros,44.04,3,132.12,2024-10-13,4.0
ORD_007934,579,Básico,Cadeira,Casa,718.35,3,2155.05,2023-06-28,3.0
ORD_007935,1035,Regular,Romance,Livros,34.75,3,104.25,2024-10-23,4.5
ORD_007936,1457,Básico,Tablet,Eletrônicos,600.31,3,1800.9299999999998,2023-02-13,4.3
ORD_007937,1964,Regular,Smartphone,Eletrônicos,1917.34,4,7669.36,2023-08-09,3.9
ORD_007938,1487,Básico,Infantil,Livros,52.67,3,158.01,2023-02-05,4.3
ORD_007939,1327,Regular,Camiseta,Roupas,281.66,1,281.66,2024-02-28,4.3
ORD_007940,1909,Premium,Sofá,Casa,423.01,3,1269.03,2024-07-19,4.1
ORD_007941,349,Básico,Técnico,Livros,35.83,5,179.14999999999998,2023-07-15,3.3
ORD_007942,142,Básico,Calça Jeans,Roupas,136.89,5,684.4499999999999,2024-03-17,3.4
ORD_007943,322,Regular,Técnico,Livros,42.08,3,126.24,2023-02-03,5.0
ORD_007944,295,Regular,Técnico,Livros,29.79,1,29.79,2023-09-22,3.9
ORD_007945,1240,Básico,Tênis Esportivo,Esportes,256.99,2,513.98,2024-07-31,3.8
ORD_007946,121,Básico,Ficção Científica,Livros,54.81,2,109.62,2024-04-09,4.9
ORD_007947,6,Regular,Protetor Solar,Beleza,26.88,5,134.4,2023-10-31,4.0
ORD_007948,716,Básico,Ficção Científica,Livros,77.21,4,308.84,2023-07-20,4.3
ORD_007949,811,Premium,Fone de Ouvido,Eletrônicos,2672.23,5,13361.15,2024-06-24,3.7
ORD_007950,670,Regular,Cadeira,Casa,1859.26,1,1859.26,2024-12-25,3.1
ORD_007951,1956,Básico,Biografia,Livros,43.5,3,130.5,2024-01-31,3.4
ORD_007952,1605,Premium,Romance,Livros,61.64,3,184.92000000000002,2024-09-30,4.0
ORD_007953,854,Premium,Técnico,Livros,39.42,5,197.10000000000002,2023-05-27,3.6
ORD_007954,1135,Premium,Laptop,Eletrônicos,2320.92,3,6962.76,2024-03-29,4.2
ORD_007955,1353,Premium,Tablet,Eletrônicos,1855.47,1,1855.47,2023-04-20,3.6
ORD_007956,1410,Premium,Smart TV,Eletrônicos,817.65,1,817.65,2023-02-17,4.3
ORD_007957,136,Básico,Tablet,Eletrônicos,545.73,5,2728.65,2024-10-01,4.3
ORD_007958,1896,Básico,Equipamento Gym,Esportes,130.47,5,652.35,2023-05-15,4.3
ORD_007959,868,Básico,Bicicleta,Esportes,267.04,3,801.1200000000001,2024-02-07,3.3
ORD_007960,1602,Básico,Smartphone,Eletrônicos,2917.97,1,2917.97,2023-04-22,3.1
ORD_007961,1372,Premium,Tênis Esportivo,Esportes,307.0,5,1535.0,2024-10-10,3.4
ORD_007962,1759,Básico,Ficção Científica,Livros,68.68,2,137.36,2023-05-23,4.8
ORD_007963,1257,Básico,Bola de Futebol,Esportes,219.52,3,658.5600000000001,2023-04-28,4.7
ORD_007964,1375,Regular,Fone de Ouvido,Eletrônicos,1543.35,4,6173.4,2023-05-25,4.6
ORD_007965,1100,Premium,Tablet,Eletrônicos,1793.46,2,3586.92,2023-08-08,4.2
ORD_007966,435,Regular,Laptop,Eletrônicos,2397.44,3,7192.32,2023-10-21,4.9
ORD_007967,396,Premium,Smartphone,Eletrônicos,2859.89,2,5719.78,2023-09-27,3.9
ORD_007968,1174,Premium,Técnico,Livros,56.68,1,56.68,2024-10-21,4.3
ORD_007969,1347,Básico,Smart TV,Eletrônicos,1388.46,2,2776.92,2023-11-20,4.5
ORD_007970,1010,Básico,Cadeira,Casa,881.86,5,4409.3,2023-12-27,3.3
ORD_007971,369,Básico,Equipamento Gym,Esportes,259.8,3,779.4000000000001,2023-01-25,3.2
ORD_007972,1499,Básico,Maquiagem,Beleza,84.17,2,168.34,2024-01-27,3.2
ORD_007973,1665,Premium,Cadeira,Casa,1878.5,3,5635.5,2023-12-21,4.8
ORD_007974,246,Regular,Biografia,Livros,28.88,3,86.64,2024-07-12,4.5
ORD_007975,1282,Básico,Vestido,Roupas,284.28,1,284.28,2024-12-20,4.8
ORD_007976,1777,Regular,Tênis Esportivo,Esportes,341.1,4,1364.4,2024-12-27,4.6
ORD_007977,967,Premium,Sofá,Casa,492.93,5,2464.65,2023-09-18,4.0
ORD_007978,1868,Básico,Laptop,Eletrônicos,391.19,4,1564.76,2024-04-25,3.8
ORD_007979,431,Premium,Técnico,Livros,72.93,1,72.93,2023-11-08,4.2
ORD_007980,268,Regular,Calça Jeans,Roupas,141.52,5,707.6,2024-08-20,3.2
ORD_007981,1545,Básico,Vestido,Roupas,242.44,4,969.76,2024-12-05,4.2
ORD_007982,1844,Premium,Calça Jeans,Roupas,292.42,3,877.26,2024-02-13,4.7
ORD_007983,701,Regular,Tapete,Casa,337.79,2,675.58,2023-08-01,4.6
ORD_007984,389,Premium,Raquete,Esportes,430.98,3,1292.94,2023-04-13,3.8
ORD_007985,978,Premium,Smart TV,Eletrônicos,1241.69,5,6208.450000000001,2024-02-28,3.6
ORD_007986,1419,Regular,Creme,Beleza,159.45,1,159.45,2023-05-09,4.4
ORD_007987,339,Regular,Smartphone,Eletrônicos,748.96,2,1497.92,2023-06-14,3.7
ORD_007988,393,Regular,Tablet,Eletrônicos,1008.45,1,1008.45,2023-07-11,3.4
ORD_007989,1465,Básico,Laptop,Eletrônicos,259.77,2,519.54,2023-12-30,4.9
ORD_007990,1213,Regular,Cadeira,Casa,803.21,1,803.21,2023-11-26,4.1
ORD_007991,32,Regular,Creme,Beleza,22.76,2,45.52,2024-09-11,3.7
ORD_007992,405,Básico,Vestido,Roupas,267.03,5,1335.1499999999999,2024-01-27,4.1
ORD_007993,1046,Básico,Protetor Solar,Beleza,143.4,4,573.6,2023-06-22,4.3
ORD_007994,633,Regular,Sofá,Casa,970.37,4,3881.48,2024-12-12,4.4
ORD_007995,1880,Premium,Calça Jeans,Roupas,133.85,2,267.7,2024-05-23,4.6
ORD_007996,1296,Regular,Fone de Ouvido,Eletrônicos,2416.72,3,7250.16,2023-01-14,4.7
ORD_007997,1532,Básico,Perfume,Beleza,117.57,2,235.14,2023-03-07,3.9
ORD_007998,984,Regular,Bola de Futebol,Esportes,385.65,5,1928.25,2024-09-21,4.2
ORD_007999,1212,Premium,Smartphone,Eletrônicos,1824.26,1,1824.26,2023-08-02,3.4
ORD_008000,1547,Básico,Tablet,Eletrônicos,483.64,4,1934.56,2023-08-06,3.7
ORD_008001,221,Premium,Camiseta,Roupas,206.91,1,206.91,2024-04-06,3.1
ORD_008002,1659,Básico,Tênis,Roupas,50.26,2,100.52,2023-04-16,4.8
ORD_008003,1196,Regular,Infantil,Livros,38.09,2,76.18,2024-09-25,4.1
ORD_008004,774,Básico,Luminária,Casa,1388.59,3,4165.7699999999995,2023-09-28,3.8
ORD_008005,869,Premium,Equipamento Gym,Esportes,160.76,1,160.76,2023-04-12,3.4
ORD_008006,796,Premium,Bola de Futebol,Esportes,274.78,3,824.3399999999999,2024-06-03,4.1
ORD_008007,455,Premium,Equipamento Gym,Esportes,215.45,3,646.3499999999999,2024-11-10,3.4
ORD_008008,928,Regular,Shampoo,Beleza,100.8,1,100.8,2023-02-25,4.9
ORD_008009,959,Premium,Calça Jeans,Roupas,218.0,3,654.0,2023-11-22,4.4
ORD_008010,139,Básico,Jaqueta,Roupas,278.51,2,557.02,2024-02-25,3.3
ORD_008011,1874,Regular,Tênis Esportivo,Esportes,84.32,3,252.95999999999998,2023-10-04,3.1
ORD_008012,1,Regular,Tênis Esportivo,Esportes,445.6,3,1336.8000000000002,2023-01-02,4.9
ORD_008013,945,Básico,Luminária,Casa,460.76,4,1843.04,2024-07-14,3.5
ORD_008014,424,Premium,Smart TV,Eletrônicos,759.2,4,3036.8,2023-09-02,4.7
ORD_008015,822,Regular,Ficção Científica,Livros,64.31,3,192.93,2024-06-21,3.5
ORD_008016,26,Regular,Equipamento Gym,Esportes,485.67,4,1942.68,2023-07-16,3.3
ORD_008017,1179,Regular,Bola de Futebol,Esportes,217.72,5,1088.6,2024-01-25,4.7
ORD_008018,430,Premium,Tênis,Roupas,137.28,3,411.84000000000003,2023-11-19,4.5
ORD_008019,1817,Premium,Raquete,Esportes,453.15,2,906.3,2024-08-01,4.4
ORD_008020,1265,Premium,Bicicleta,Esportes,189.74,5,948.7,2023-09-30,3.7
ORD_008021,789,Básico,Fone de Ouvido,Eletrônicos,603.49,4,2413.96,2023-09-21,3.6
ORD_008022,1533,Regular,Sofá,Casa,1875.85,5,9379.25,2023-05-05,4.9
ORD_008023,1143,Regular,Bola de Futebol,Esportes,173.61,2,347.22,2024-02-10,4.8
ORD_008024,1304,Básico,Biografia,Livros,31.96,1,31.96,2023-07-30,4.0
ORD_008025,1469,Premium,Fone de Ouvido,Eletrônicos,1342.55,3,4027.6499999999996,2024-05-24,4.7
ORD_008026,881,Básico,Bola de Futebol,Esportes,56.07,2,112.14,2024-04-29,3.4
ORD_008027,654,Premium,Cadeira,Casa,1260.86,1,1260.86,2024-10-05,3.3
ORD_008028,1007,Básico,Tênis,Roupas,289.34,4,1157.36,2024-04-03,3.5
ORD_008029,463,Básico,Calça Jeans,Roupas,249.16,4,996.64,2024-11-16,4.4
ORD_008030,666,Premium,Fone de Ouvido,Eletrônicos,1436.62,3,4309.86,2023-10-30,4.5
ORD_008031,1197,Premium,Tapete,Casa,1416.88,3,4250.64,2023-05-14,4.4
ORD_008032,4,Básico,Maquiagem,Beleza,119.31,4,477.24,2023-05-10,3.7
ORD_008033,882,Premium,Raquete,Esportes,364.64,2,729.28,2023-02-09,4.5
ORD_008034,1618,Básico,Smartphone,Eletrônicos,396.5,5,1982.5,2023-03-13,4.2
ORD_008035,1412,Básico,Maquiagem,Beleza,159.95,1,159.95,2023-05-03,3.6
ORD_008036,774,Básico,Creme,Beleza,141.58,4,566.32,2023-04-10,4.8
ORD_008037,1651,Básico,Perfume,Beleza,20.87,1,20.87,2023-11-25,3.9
ORD_008038,745,Premium,Luminária,Casa,1275.78,2,2551.56,2023-10-04,3.2
ORD_008039,398,Regular,Luminária,Casa,493.5,3,1480.5,2023-08-12,4.3
ORD_008040,1184,Regular,Camiseta,Roupas,48.5,3,145.5,2024-11-10,4.8
